source,target,weight
60978448,157053065,18
88084663,157053065,19
22814674,157053065,22
29829912,157053065,21
153176290,157053065,21
68594999,157053065,20
37402112,157053065,20
32718606,157053065,24
129342719,157053065,21
76258299,157053065,21
76084292,157053065,24
60781881,157053065,23
7832442,157053065,23
123364886,157053065,20
100438963,157053065,24
112034182,157053065,22
103917636,157053065,24
29661191,157053065,21
23852822,157053065,23
119497908,157053065,23
142797941,157053065,23
30104304,157053065,21
50597026,157053065,21
125387632,157053065,24
38594688,157053065,24
38746172,157053065,22
108268890,157053065,24
188890121,157053065,21
15027034,157053065,23
503598254,157053065,22
21991090,157053065,23
29506118,157053065,23
43102846,157053065,22
147337432,157053065,23
62510206,157053065,21
25202416,157053065,24
164234001,157053065,30
16677765,157053065,22
131403189,157053065,22
11692694,157053065,23
71672341,157053065,25
31239503,157053065,22
106961925,157053065,31
114119743,157053065,23
28565473,157053065,22
76020989,157053065,24
118342490,157053065,21
47250099,157053065,24
86403736,157053065,113
25236843,157053065,23
80731615,157053065,24
185913819,157053065,24
41245072,157053065,24
179896802,157053065,23
120568022,157053065,32
123075082,157053065,24
193443628,157053065,23
11561802,157053065,21
139470326,157053065,29
121203480,157053065,12
97280060,157053065,22
62663660,157053065,22
126340563,157053065,24
47474524,157053065,24
159498717,157053065,21
12585713,157053065,20
36094496,157053065,20
177730578,157053065,21
184325380,157053065,21
35824977,157053065,22
29753247,157053065,20
24991333,157053065,20
38718052,157053065,20
214560121,157053065,20
110690086,157053065,20
160489367,157053065,21
32787655,157053065,22
51496027,157053065,20
23161357,157053065,20
77208443,157053065,20
270232021,157053065,22
112066197,157053065,20
39067173,157053065,20
63321379,157053065,20
43197130,157053065,19
206990465,157053065,20
21827001,157053065,22
103825127,157053065,38
102381201,157053065,11
83257026,157053065,83
190835892,157053065,62
143754803,157053065,59
137753119,157053065,26
149188013,157053065,47
137604582,157053065,43
138542600,157053065,67
122754132,157053065,13
102845970,157053065,59
259694951,157053065,37
116561916,157053065,29
84016053,157053065,16
138094321,157053065,33
133923936,157053065,68
148934000,157053065,35
513289543,157053065,18
158279505,157053065,27
138240340,157053065,20
185398814,157053065,22
86126056,157053065,19
144485229,157053065,27
81478902,157053065,14
161982841,157053065,29
138033816,157053065,16
138689767,157053065,48
149397653,157053065,12
147090450,157053065,20
166079347,157053065,12
25247111,157053065,20
262969223,157053065,26
195247807,157053065,28
170347275,157053065,12
175175907,157053065,22
31921744,108041070,11
257049727,108041070,25
29512470,108041070,18
138111494,108041070,36
79087140,108041070,22
131403189,108041070,16
620835711,108041070,12
225138277,229458083,69
139967680,229458083,92
139470326,229458083,50
110876009,229458083,42
190835892,229458083,66
419496016,229458083,97
195310573,229458083,23
25247111,229458083,11
76020989,479045353,1000
207356702,479045353,107
136382961,479045353,178
36029255,479045353,73
135766441,479045353,49
40051564,479045353,26
159498717,479045353,91
456798977,479045353,41
70983974,479045353,29
207813352,479045353,30
170869845,479045353,105
100438963,479045353,50
59016177,479045353,83
470316819,479045353,40
47250099,479045353,75
25202416,479045353,88
485855940,479045353,128
117348035,479045353,177
246654976,479045353,44
112066197,479045353,109
126595970,479045353,20
132954880,479045353,27
26779624,479045353,42
275644615,479045353,32
62510206,479045353,29
150989534,479045353,19
525706750,479045353,12
60781881,479045353,11
191256374,479045353,37
451374597,479045353,40
26490481,479045353,18
40656652,479045353,14
29506118,479045353,52
71092938,479045353,85
195166073,479045353,77
25236843,479045353,74
23852822,479045353,24
119497908,479045353,26
11692694,479045353,73
44991151,479045353,44
128149102,479045353,11
30141561,479045353,16
270232021,479045353,24
40934651,479045353,11
78397626,479045353,19
30104304,479045353,26
38746172,479045353,30
15027034,479045353,54
496970086,479045353,16
71190292,479045353,35
23161357,479045353,48
198860406,479045353,73
24765850,479045353,31
503598254,479045353,56
26301881,479045353,21
11561802,479045353,15
31239503,479045353,22
47474524,479045353,13
471398124,479045353,14
125387632,479045353,44
16677765,479045353,38
133475452,479045353,40
592719791,479045353,21
88217136,479045353,60
492854165,479045353,18
37402112,479045353,20
26610234,479045353,21
500128827,479045353,32
171515604,479045353,23
109593463,479045353,24
596031520,479045353,31
36440933,479045353,23
39885827,479045353,14
160504245,479045353,44
26766376,479045353,18
682961630,479045353,19
7720868,479045353,12
142797941,479045353,29
31688366,479045353,11
514457856,479045353,29
188614162,479045353,15
64855800,479045353,22
122888997,479045353,13
21841789,479045353,23
22596190,479045353,16
51496027,479045353,13
418704990,479045353,17
32787655,479045353,12
678350139,479045353,11
118288907,37193065,278
36029255,37193065,14
51999585,37193065,13
31921744,37193065,15
622972777,37193065,18
169712275,37193065,30
36513760,37193065,67
209139976,37193065,16
6768122,37193065,24
82388424,37193065,30
38064706,37193065,19
179156165,37193065,11
79087140,37193065,24
131403189,37193065,14
137907801,550692304,175
12875057,550692304,39
48865821,550692304,115
29157943,550692304,23
446810993,550692304,15
21991090,550692304,13
622545020,550692304,11
23161357,550692304,12
38770961,550692304,28
202748421,550692304,23
21431060,550692304,17
87602262,550692304,13
71679241,550692304,22
99121518,550692304,16
99351845,550692304,11
47627824,550692304,14
16064695,550692304,25
40784764,550692304,17
149988048,550692304,18
35884167,550692304,12
224081471,29810567,13
459331509,29810567,81
405208912,29810567,15
199811071,29810567,55
35980866,29810567,34
96564203,29810567,40
19942092,29810567,33
22346597,29810567,37
30357893,29810567,16
25690271,29810567,21
48878319,29810567,147
85652487,29810567,19
245226810,29810567,16
48437708,29810567,138
416719291,29810567,35
36138196,29810567,20
47498036,29810567,17
94055227,29810567,22
115657971,29810567,20
121510236,29810567,29
471811595,29810567,11
29592923,29810567,114
182714869,29810567,13
198394486,29810567,11
109492660,29810567,11
199046842,29810567,17
31291480,29810567,11
123922797,29810567,27
42814514,29810567,11
183495243,29810567,22
189561436,29810567,12
491980204,29810567,14
29157943,42948075,91
137907801,42948075,20
107551531,42948075,21
29565445,42948075,259
503630305,42948075,12
48870826,42948075,27
128149102,42948075,11
21991090,42948075,162
16064695,42948075,191
21431060,42948075,156
23161357,42948075,12
40784764,42948075,67
101572475,42948075,59
12875057,42948075,224
106159308,42948075,92
99351845,42948075,61
45044816,42948075,23
71968056,42948075,56
44281267,42948075,87
43298229,42948075,18
46780407,42948075,25
38378829,42948075,27
99121518,42948075,45
36196174,42948075,11
42971110,42948075,20
92200129,42948075,13
88239974,42948075,20
64949289,42948075,39
126324637,42948075,33
38770961,42948075,31
48865821,42948075,57
55898523,42948075,39
172376071,42948075,26
60160906,42948075,12
35893764,42948075,53
26707784,42948075,12
622545020,42948075,28
29214396,42948075,16
109193436,42948075,11
47627824,42948075,45
71672341,42948075,21
40336240,42948075,17
35884167,42948075,41
26858759,42948075,16
111787808,42948075,12
81610702,42948075,20
37402112,42948075,13
26610234,42948075,11
140714397,42948075,17
36125736,491608952,240
23945610,491608952,28
154425624,491608952,17
26490481,491608952,21
9244832,491608952,16
125387632,491608952,11
71092938,491608952,46
32402794,491608952,13
95873995,491608952,14
138895086,204954129,16
123938689,204954129,70
440859737,204954129,19
167541104,204954129,19
6768122,204954129,11
36513760,204954129,16
48286022,73192477,26
54121470,73192477,363
63164470,73192477,29
27586515,73192477,23
51465465,73192477,52
39783270,73192477,259
93035729,73192477,15
36029255,73192477,19
25856143,73192477,21
129003911,73192477,15
39249330,73192477,19
71092938,73192477,17
130341443,73192477,13
146502384,73192477,23
418704990,46591050,37
30141561,46591050,21
470316819,46591050,59
132954880,46591050,31
191256374,46591050,174
40656652,46591050,27
207356702,46591050,199
135766441,46591050,135
485855940,46591050,191
109593463,46591050,64
246654976,46591050,81
136382961,46591050,164
117348035,46591050,259
11561802,46591050,84
26779624,46591050,84
60781881,46591050,51
125387632,46591050,54
7720868,46591050,68
456798977,46591050,146
15027034,46591050,163
150989534,46591050,33
29506118,46591050,95
479045353,46591050,37
275644615,46591050,50
62510206,46591050,38
40051564,46591050,68
525706750,46591050,48
451374597,46591050,91
47250099,46591050,102
70983974,46591050,88
76020989,46591050,67
159498717,46591050,60
514457856,46591050,37
46834933,46591050,33
25202416,46591050,134
24765850,46591050,134
170869845,46591050,30
88217136,46591050,18
23852822,46591050,110
16677765,46591050,143
112066197,46591050,139
503598254,46591050,88
188490730,46591050,27
36440933,46591050,79
592719791,46591050,16
11692694,46591050,297
198860406,46591050,57
119497908,46591050,95
126595970,46591050,34
157053065,46591050,22
123075082,46591050,23
193443628,46591050,21
217240521,46591050,34
95603047,46591050,29
150664679,46591050,38
138117508,46591050,29
139470326,46591050,25
121203480,46591050,15
97280060,46591050,24
62663660,46591050,31
126340563,46591050,23
192182398,46591050,34
173687771,46591050,29
47474524,46591050,31
148842622,46591050,42
137098928,46591050,29
71190292,46591050,37
85639630,46591050,24
12585713,46591050,23
36094496,46591050,33
177730578,46591050,25
215968422,46591050,38
139060194,46591050,35
184325380,46591050,34
35824977,46591050,25
29753247,46591050,29
24991333,46591050,23
38718052,46591050,30
10397006,46591050,27
214560121,46591050,35
96812687,46591050,23
101448647,46591050,29
110690086,46591050,23
160489367,46591050,21
19942092,46591050,28
32787655,46591050,22
48878319,46591050,29
51496027,46591050,25
23161357,46591050,29
38244180,46591050,34
26766376,46591050,63
77208443,46591050,23
26306692,46591050,23
54525106,46591050,30
47606906,46591050,30
55607419,46591050,30
218301998,46591050,25
468031986,46591050,32
70983894,46591050,22
43030068,46591050,24
28990891,46591050,63
195166073,46591050,37
153314610,46591050,22
62356185,46591050,22
28575692,46591050,33
40784764,46591050,33
55933037,46591050,25
30904062,46591050,29
49045679,46591050,24
138686063,46591050,24
148057505,46591050,23
154425624,46591050,35
38121996,46591050,24
31688366,46591050,30
81687332,46591050,24
38005233,46591050,32
26301881,46591050,26
88084663,46591050,23
29829912,46591050,24
153176290,46591050,25
68594999,46591050,23
32718606,46591050,26
129342719,46591050,30
76258299,46591050,26
76084292,46591050,28
7832442,46591050,25
100438963,46591050,86
112034182,46591050,23
103917636,46591050,27
29661191,46591050,23
142797941,46591050,33
120568022,46591050,24
179896802,46591050,26
36029255,46591050,22
26490481,46591050,27
30104304,46591050,26
50597026,46591050,24
38594688,46591050,27
38746172,46591050,34
108268890,46591050,25
188890121,46591050,25
57025612,46591050,29
147337432,46591050,26
164234001,46591050,28
131403189,46591050,25
99591839,46591050,27
71672341,46591050,30
31239503,46591050,43
106961925,46591050,33
114119743,46591050,26
28565473,46591050,26
25236843,46591050,97
80731615,46591050,42
185913819,46591050,23
129440913,46591050,36
44991151,46591050,12
26599617,46591050,13
65583390,46591050,12
30777889,46591050,38
64855800,46591050,150
22814674,46591050,25
139016093,46591050,28
21991090,46591050,26
41245072,46591050,33
102192603,46591050,36
39154778,46591050,25
62595539,46591050,27
464938702,46591050,27
36316455,46591050,22
37278046,46591050,37
22596190,46591050,36
158636407,46591050,22
77827128,46591050,21
164459256,46591050,23
51929371,46591050,22
30623831,46591050,23
103861159,46591050,22
56649026,46591050,31
44424631,46591050,23
128149102,46591050,22
71092938,46591050,32
109157255,46591050,12
60978448,46591050,34
37402112,46591050,34
123364886,46591050,21
43102846,46591050,24
118342490,46591050,26
86403736,46591050,24
206990465,46591050,26
500998376,46591050,16
18808579,46591050,21
79087140,46591050,20
43197130,46591050,33
63321379,46591050,30
682961630,46591050,26
270232021,46591050,22
21827001,46591050,21
39067173,46591050,23
62791493,46591050,13
155642616,131552005,16
79087140,131552005,30
131920252,131552005,15
36513760,131552005,157
31921744,131552005,28
463836611,131552005,12
470832830,131552005,60
179156165,131552005,91
6768122,131552005,61
38287412,131552005,27
209139976,131552005,71
84898167,131552005,20
36029255,131552005,29
82388424,131552005,27
38064706,131552005,45
29512470,131552005,18
128293484,131552005,24
37193065,131552005,12
131403189,131552005,14
138111494,131552005,17
117783070,131552005,12
177249859,131552005,12
419496016,131552005,11
54525106,71931636,29
41245072,71931636,89
38594688,71931636,25
46591050,71931636,24
157053065,71931636,23
207356702,71931636,26
123075082,71931636,25
193443628,71931636,23
217240521,71931636,25
11561802,71931636,23
95603047,71931636,24
150664679,71931636,25
138117508,71931636,23
139470326,71931636,23
121203480,71931636,14
40051564,71931636,24
97280060,71931636,25
62663660,71931636,24
126340563,71931636,24
192182398,71931636,25
173687771,71931636,25
47474524,71931636,25
148842622,71931636,23
159498717,71931636,24
137098928,71931636,24
71190292,71931636,27
85639630,71931636,24
12585713,71931636,22
36094496,71931636,22
177730578,71931636,23
215968422,71931636,24
139060194,71931636,23
184325380,71931636,23
35824977,71931636,26
29753247,71931636,22
24991333,71931636,23
38718052,71931636,23
10397006,71931636,22
214560121,71931636,22
96812687,71931636,23
101448647,71931636,24
110690086,71931636,22
160489367,71931636,22
19942092,71931636,23
32787655,71931636,25
